CT2

"Filial";"Data Lcto";"Numero Lote";"Sub Lote";"Numero Doc";"Numero Linha";"Moeda Lancto";"Tipo Lcto";"Cta Debito";"Cta Credito";"Dig Cont Deb";"Dig Cont Crd";"Valor";"Moedas Lanca";"Hist Pad";"Hist Lanc";"C Custo Deb";"C Custo Crd";"Item Debito";"Item Credito";"Cl Vlr Deb";"Cl Vlr Cred";"Ativ Deb";"Ativ Crd";"Empresa Orig";"Filial Orig";"Intercompany";"Ident IntCp";"Tipo do Sld";"Seq CTK";"Lcto Manual";"Origem";"Rotina";"Aglutinado";"Lanc Padrao";"Seq Historic";"Seq Auxiliar";"Data Venc";"Flag Sld Bas";"Dt Apuracao";"Data Conv.";"Taxa Conv.";"Valor Moeda1";"Valor Moeda2";"Valor Moeda3";"Valor Moeda4";"Valor Moeda5";"Crit. Conver";"Crit Conv";"Key";"Correlativo";"Data Rastrea";"Seq Chv Unic";"Status Conf.";"Obs Conf";"Usuario Conf";"Data Conf";"Hora Conf";"Tps Saldos";"Status Copia";"Cod.Partic.";"Nro Diario";"Cod. Diario";"Cód. Fornec.";"Cód. Cliente";"Ativ.01 DB";"Ativ.01 CR";"Ativ.02 DB";"Ativ.02 CR";"Ativ.03 DB";"Ativ.03 CR";"Ativ.04 DB";"Ativ.04 CR";"Control.Sald";"Moed fato DB";"Moed fato CR";"Log de Inclu";"Log de Alter";"Sequencial";"Grupo";"Lanc";"Id. Concilia";"Estorno/Canc";"Incons. Cont";"Cod Processo";"Campo UUID"
"";"09/01/2025";"008820";"001";"000012";"002";"01";"Cont.Hist";"";"";"";"";"0";"";"";"DE LONAS LTDA";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"0003003848";"2";"THREE.SILVIA - 610.001";"CTBANFS";"2";"610";"002";"001";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"0";"0";"0";"0";"0";"";"";"101000004088FL1000168019000008                       01";"";"09/01/2025";"";"";"";"";"  /  /    ";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90n 609";"";"";"";"";"";"";"2";"";"A55CEAD3-7D96-4591-8117-174AD4A4A3F0"
"";"09/01/2025";"008820";"001";"000012";"003";"01";"Partida Dobrada";"4101010101";"2101040101";"";"";"9,01";"";"";"REF PIS NF 000004088 - MULTILONAS COM DE";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"0003003848";"2";"THREE.SILVIA - 610.002";"CTBANFS";"2";"610";"001";"002";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"9,01";"0";"0";"0";"0";"Diaria";"";"101000004088FL1000168019000008                       01";"";"09/01/2025";"";"";"";"";"  /  /    ";"";";1";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90n 609";"";"";"";"";"";"";"2";"";"25B4CEE5-5734-4F87-A17F-3F08691D13AE"
"";"09/01/2025";"008820";"001";"000012";"004";"01";"Cont.Hist";"";"";"";"";"0";"";"";"LONAS LTDA";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"0003003848";"2";"THREE.SILVIA - 610.002";"CTBANFS";"2";"610";"002";"002";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"0";"0";"0";"0";"0";"";"";"101000004088FL1000168019000008                       01";"";"09/01/2025";"";"";"";"";"  /  /    ";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90n 609";"";"";"";"";"";"";"2";"";"B66E9080-6C0A-42E4-8A1D-E450927FCD0C"
"";"09/01/2025";"008820";"001";"000012";"005";"01";"Partida Dobrada";"4101010102";"2101040102";"";"";"41,58";"";"";"REF COFINS NF 000004088 - MULTILONAS COM";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"0003003848";"2";"THREE.SILVIA - 610.003";"CTBANFS";"2";"610";"001";"003";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"41,58";"0";"0";"0";"0";"Diaria";"";"101000004088FL1000168019000008                       01";"";"09/01/2025";"";"";"";"";"  /  /    ";"";";1";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90n 609";"";"";"";"";"";"";"2";"";"F4F18EAE-68B6-47F6-A2B8-0DD7368E1330"
"";"09/01/2025";"008820";"001";"000012";"006";"01";"Cont.Hist";"";"";"";"";"0";"";"";"DE LONAS LTDA";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"0003003848";"2";"THREE.SILVIA - 610.003";"CTBANFS";"2";"610";"002";"003";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"0";"0";"0";"0";"0";"";"";"101000004088FL1000168019000008                       01";"";"09/01/2025";"";"";"";"";"  /  /    ";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90n 609";"";"";"";"";"";"";"2";"";"CC484112-EF95-442A-8B9A-0C2C75FECB55"
"";"09/01/2025";"008820";"001";"000013";"001";"01";"Partida Dobrada";"1102010101";"3101010101";"";"";"5159";"";"";"REF. VENDA NF 000004089 - MINELAB DO BRA";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"0003003849";"2";"THREE.SILVIA - 610.001";"CTBANFS";"2";"610";"001";"001";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"5159";"0";"0";"0";"0";"Diaria";"";"101000004089FL1000146019000008                       01";"";"09/01/2025";"";"";"";"";"  /  /    ";"";";1";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90n 609";"";"";"";"";"";"";"2";"";"D1EAF287-A5EB-437A-A513-AC26CC510515"
"";"09/01/2025";"008820";"001";"000013";"002";"01";"Cont.Hist";"";"";"";"";"0";"";"";"SIL EQUIP MINERACAO LTDA";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"0003003849";"2";"THREE.SILVIA - 610.001";"CTBANFS";"2";"610";"002";"001";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"0";"0";"0";"0";"0";"";"";"101000004089FL1000146019000008                       01";"";"09/01/2025";"";"";"";"";"  /  /    ";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90n 609";"";"";"";"";"";"";"2";"";"94F1507C-A515-4E7C-A858-8C2E02D34605"
"";"09/01/2025";"008820";"001";"000013";"003";"01";"Partida Dobrada";"4101010101";"2101040101";"";"";"33,53";"";"";"REF PIS NF 000004089 - MINELAB DO BRASIL";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"0003003849";"2";"THREE.SILVIA - 610.002";"CTBANFS";"2";"610";"001";"002";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"33,53";"0";"0";"0";"0";"Diaria";"";"101000004089FL1000146019000008                       01";"";"09/01/2025";"";"";"";"";"  /  /    ";"";";1";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90n 609";"";"";"";"";"";"";"2";"";"841B301A-084F-4D04-80E1-C11161AD445D"
"";"09/01/2025";"008820";"001";"000013";"004";"01";"Cont.Hist";"";"";"";"";"0";"";"";"EQUIP MINERACAO LTDA";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"0003003849";"2";"THREE.SILVIA - 610.002";"CTBANFS";"2";"610";"002";"002";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"0";"0";"0";"0";"0";"";"";"101000004089FL1000146019000008                       01";"";"09/01/2025";"";"";"";"";"  /  /    ";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90n 609";"";"";"";"";"";"";"2";"";"DB794478-D06D-4B9E-8B03-3B90A231F329"
"";"09/01/2025";"008820";"001";"000013";"005";"01";"Partida Dobrada";"4101010102";"2101040102";"";"";"154,77";"";"";"REF COFINS NF 000004089 - MINELAB DO BRA";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"0003003849";"2";"THREE.SILVIA - 610.003";"CTBANFS";"2";"610";"001";"003";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"154,77";"0";"0";"0";"0";"Diaria";"";"101000004089FL1000146019000008                       01";"";"09/01/2025";"";"";"";"";"  /  /    ";"";";1";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90n 609";"";"";"";"";"";"";"2";"";"16C93CF3-1118-4382-91D2-EF4192052929"
"";"09/01/2025";"008820";"001";"000013";"006";"01";"Cont.Hist";"";"";"";"";"0";"";"";"SIL EQUIP MINERACAO LTDA";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"0003003849";"2";"THREE.SILVIA - 610.003";"CTBANFS";"2";"610";"002";"003";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"0";"0";"0";"0";"0";"";"";"101000004089FL1000146019000008                       01";"";"09/01/2025";"";"";"";"";"  /  /    ";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90n 609";"";"";"";"";"";"";"2";"";"956B889D-6F27-416F-AF9F-3FF1B2939182"
"";"09/01/2025";"008820";"001";"000013";"007";"01";"Partida Dobrada";"1102010101";"3101010101";"";"";"614,32";"";"";"REF. VENDA NF 000004089 - MINELAB DO BRA";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"0003003849";"2";"THREE.SILVIA - 610.001";"CTBANFS";"2";"610";"001";"004";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"614,32";"0";"0";"0";"0";"Diaria";"";"101000004089FL1000146019000008                       02";"";"09/01/2025";"";"";"";"";"  /  /    ";"";";1";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90n 609";"";"";"";"";"";"";"2";"";"A4CDBE01-D835-4C49-8022-946BC1B48BEF"
"";"09/01/2025";"008820";"001";"000013";"008";"01";"Cont.Hist";"";"";"";"";"0";"";"";"SIL EQUIP MINERACAO LTDA";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"0003003849";"2";"THREE.SILVIA - 610.001";"CTBANFS";"2";"610";"002";"004";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"0";"0";"0";"0";"0";"";"";"101000004089FL1000146019000008                       02";"";"09/01/2025";"";"";"";"";"  /  /    ";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90n 609";"";"";"";"";"";"";"2";"";"E991FAAC-291F-4994-B7A2-1C17AA677731"
"";"09/01/2025";"008820";"001";"000013";"009";"01";"Partida Dobrada";"4101010101";"2101040101";"";"";"4";"";"";"REF PIS NF 000004089 - MINELAB DO BRASIL";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"0003003849";"2";"THREE.SILVIA - 610.002";"CTBANFS";"2";"610";"001";"005";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"4";"0";"0";"0";"0";"Diaria";"";"101000004089FL1000146019000008                       02";"";"09/01/2025";"";"";"";"";"  /  /    ";"";";1";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90n 609";"";"";"";"";"";"";"2";"";"B389957A-5D55-49F7-B2B7-5D7C24F72E5A"
"";"09/01/2025";"008820";"001";"000013";"010";"01";"Cont.Hist";"";"";"";"";"0";"";"";"EQUIP MINERACAO LTDA";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"0003003849";"2";"THREE.SILVIA - 610.002";"CTBANFS";"2";"610";"002";"005";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"0";"0";"0";"0";"0";"";"";"101000004089FL1000146019000008                       02";"";"09/01/2025";"";"";"";"";"  /  /    ";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90n 609";"";"";"";"";"";"";"2";"";"71F886D5-6CC6-48E4-8B13-BDAB00E73FB6"
"";"09/01/2025";"008820";"001";"000013";"011";"01";"Partida Dobrada";"4101010102";"2101040102";"";"";"18,43";"";"";"REF COFINS NF 000004089 - MINELAB DO BRA";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"0003003849";"2";"THREE.SILVIA - 610.003";"CTBANFS";"2";"610";"001";"006";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"18,43";"0";"0";"0";"0";"Diaria";"";"101000004089FL1000146019000008                       02";"";"09/01/2025";"";"";"";"";"  /  /    ";"";";1";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90n 609";"";"";"";"";"";"";"2";"";"FCDC0A2E-E7BA-4BCC-B59C-AB3A55F7E012"
"";"09/01/2025";"008820";"001";"000013";"012";"01";"Cont.Hist";"";"";"";"";"0";"";"";"SIL EQUIP MINERACAO LTDA";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"0003003849";"2";"THREE.SILVIA - 610.003";"CTBANFS";"2";"610";"002";"006";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"0";"0";"0";"0";"0";"";"";"101000004089FL1000146019000008                       02";"";"09/01/2025";"";"";"";"";"  /  /    ";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90n 609";"";"";"";"";"";"";"2";"";"F5BAE660-06E9-4EB3-A289-871107244965"
"";"09/01/2025";"008820";"001";"000014";"001";"01";"Partida Dobrada";"1102010101";"3101010101";"";"";"1012,48";"";"";"REF. VENDA NF 000004090 - SOVENA BRASIL";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"0003003850";"2";"THREE.SILVIA - 610.001";"CTBANFS";"2";"610";"001";"001";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"1012,48";"0";"0";"0";"0";"Diaria";"";"101000004090FL1000155019000008                       01";"";"09/01/2025";"";"";"";"";"  /  /    ";"";";1";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90n 609";"";"";"";"";"";"";"2";"";"D9B6EA0A-3D1A-4451-B2A7-DCAD29CC55F1"
"";"09/01/2025";"008820";"001";"000014";"002";"01";"Cont.Hist";"";"";"";"";"0";"";"";"SERV CONSULT COM DE ALIMEN";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"0003003850";"2";"THREE.SILVIA - 610.001";"CTBANFS";"2";"610";"002";"001";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"0";"0";"0";"0";"0";"";"";"101000004090FL1000155019000008                       01";"";"09/01/2025";"";"";"";"";"  /  /    ";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90n 609";"";"";"";"";"";"";"2";"";"4379B618-0F8D-4DE4-B4C4-FD24D154D3FA"
"";"09/01/2025";"008820";"001";"000014";"003";"01";"Partida Dobrada";"4101010101";"2101040101";"";"";"6,58";"";"";"REF PIS NF 000004090 - SOVENA BRASIL SER";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"0003003850";"2";"THREE.SILVIA - 610.002";"CTBANFS";"2";"610";"001";"002";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"6,58";"0";"0";"0";"0";"Diaria";"";"101000004090FL1000155019000008                       01";"";"09/01/2025";"";"";"";"";"  /  /    ";"";";1";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90n 609";"";"";"";"";"";"";"2";"";"D1359411-3EB0-45BD-86D3-CE6102FD619C"
"";"09/01/2025";"008820";"001";"000014";"004";"01";"Cont.Hist";"";"";"";"";"0";"";"";"V CONSULT COM DE ALIMEN";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"0003003850";"2";"THREE.SILVIA - 610.002";"CTBANFS";"2";"610";"002";"002";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"0";"0";"0";"0";"0";"";"";"101000004090FL1000155019000008                       01";"";"09/01/2025";"";"";"";"";"  /  /    ";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90n 609";"";"";"";"";"";"";"2";"";"F4FA00DF-7D60-4CF3-B1FA-2E9B836B930F"
"";"09/01/2025";"008820";"001";"000014";"005";"01";"Partida Dobrada";"4101010102";"2101040102";"";"";"30,37";"";"";"REF COFINS NF 000004090 - SOVENA BRASIL";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"0003003850";"2";"THREE.SILVIA - 610.003";"CTBANFS";"2";"610";"001";"003";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"30,37";"0";"0";"0";"0";"Diaria";"";"101000004090FL1000155019000008                       01";"";"09/01/2025";"";"";"";"";"  /  /    ";"";";1";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90n 609";"";"";"";"";"";"";"2";"";"EFE8B2EA-A0F1-414C-9B29-637A78F8DA01"
"";"09/01/2025";"008820";"001";"000014";"006";"01";"Cont.Hist";"";"";"";"";"0";"";"";"SERV CONSULT COM DE ALIMEN";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"0003003850";"2";"THREE.SILVIA - 610.003";"CTBANFS";"2";"610";"002";"003";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"0";"0";"0";"0";"0";"";"";"101000004090FL1000155019000008                       01";"";"09/01/2025";"";"";"";"";"  /  /    ";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90n 609";"";"";"";"";"";"";"2";"";"D55E854F-934C-4EFC-88FD-43522090A71C"
"";"09/01/2025";"008820";"001";"000014";"007";"01";"Partida Dobrada";"1102010101";"3101010101";"";"";"476,41";"";"";"REF. VENDA NF 000004090 - SOVENA BRASIL";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"0003003850";"2";"THREE.SILVIA - 610.001";"CTBANFS";"2";"610";"001";"004";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"476,41";"0";"0";"0";"0";"Diaria";"";"101000004090FL1000155019000008                       02";"";"09/01/2025";"";"";"";"";"  /  /    ";"";";1";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90n 609";"";"";"";"";"";"";"2";"";"47908E8E-1EE4-41C7-9E7B-8E9B7AB31C7D"
"";"09/01/2025";"008820";"001";"000014";"008";"01";"Cont.Hist";"";"";"";"";"0";"";"";"SERV CONSULT COM DE ALIMEN";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"0003003850";"2";"THREE.SILVIA - 610.001";"CTBANFS";"2";"610";"002";"004";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"0";"0";"0";"0";"0";"";"";"101000004090FL1000155019000008                       02";"";"09/01/2025";"";"";"";"";"  /  /    ";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90n 609";"";"";"";"";"";"";"2";"";"667879CF-9E87-44E0-A1B5-DC4CD966FFCC"
"";"09/01/2025";"008820";"001";"000014";"009";"01";"Partida Dobrada";"4101010101";"2101040101";"";"";"3,1";"";"";"REF PIS NF 000004090 - SOVENA BRASIL SER";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"0003003850";"2";"THREE.SILVIA - 610.002";"CTBANFS";"2";"610";"001";"005";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"3,1";"0";"0";"0";"0";"Diaria";"";"101000004090FL1000155019000008                       02";"";"09/01/2025";"";"";"";"";"  /  /    ";"";";1";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90n 609";"";"";"";"";"";"";"2";"";"6F93FF48-BAAF-4D34-8414-3B1F804EF04E"
"";"09/01/2025";"008820";"001";"000014";"010";"01";"Cont.Hist";"";"";"";"";"0";"";"";"V CONSULT COM DE ALIMEN";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"0003003850";"2";"THREE.SILVIA - 610.002";"CTBANFS";"2";"610";"002";"005";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"0";"0";"0";"0";"0";"";"";"101000004090FL1000155019000008                       02";"";"09/01/2025";"";"";"";"";"  /  /    ";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90n 609";"";"";"";"";"";"";"2";"";"D2168C8E-D394-4A14-BC4F-53FD3FBAC6FA"
"";"09/01/2025";"008820";"001";"000014";"011";"01";"Partida Dobrada";"4101010102";"2101040102";"";"";"14,3";"";"";"REF COFINS NF 000004090 - SOVENA BRASIL";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"0003003850";"2";"THREE.SILVIA - 610.003";"CTBANFS";"2";"610";"001";"006";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"14,3";"0";"0";"0";"0";"Diaria";"";"101000004090FL1000155019000008                       02";"";"09/01/2025";"";"";"";"";"  /  /    ";"";";1";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90n 609";"";"";"";"";"";"";"2";"";"E5F6D231-4DB9-435D-AED5-16E8CEDAB6A1"
"";"09/01/2025";"008820";"001";"000014";"012";"01";"Cont.Hist";"";"";"";"";"0";"";"";"SERV CONSULT COM DE ALIMEN";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"0003003850";"2";"THREE.SILVIA - 610.003";"CTBANFS";"2";"610";"002";"006";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"0";"0";"0";"0";"0";"";"";"101000004090FL1000155019000008                       02";"";"09/01/2025";"";"";"";"";"  /  /    ";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90n 609";"";"";"";"";"";"";"2";"";"ECFFBF8E-BD19-4EEE-BB80-E969456AA5FA"
"";"09/01/2025";"008820";"001";"000015";"001";"01";"Partida Dobrada";"1102010101";"3101010101";"";"";"1735,91";"";"";"REF. VENDA NF 000004091 - TARANTO COMERC";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"0003003851";"2";"THREE.SILVIA - 610.001";"CTBANFS";"2";"610";"001";"001";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"1735,91";"0";"0";"0";"0";"Diaria";"";"101000004091FL1000033019000008                       01";"";"09/01/2025";"";"";"";"";"  /  /    ";"";";1";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90n 609";"";"";"";"";"";"";"2";"";"C371F940-16B1-48C4-B593-E8A0008667F4"
"";"09/01/2025";"008820";"001";"000015";"002";"01";"Cont.Hist";"";"";"";"";"0";"";"";"IAL IMP. E EXP. LTDA";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"0003003851";"2";"THREE.SILVIA - 610.001";"CTBANFS";"2";"610";"002";"001";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"0";"0";"0";"0";"0";"";"";"101000004091FL1000033019000008                       01";"";"09/01/2025";"";"";"";"";"  /  /    ";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90n 609";"";"";"";"";"";"";"2";"";"DA05285D-6EA7-4548-B7BF-48D9366C67A4"
"";"09/01/2025";"008820";"001";"000015";"003";"01";"Partida Dobrada";"4101010101";"2101040101";"";"";"11,28";"";"";"REF PIS NF 000004091 - TARANTO COMERCIAL";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"0003003851";"2";"THREE.SILVIA - 610.002";"CTBANFS";"2";"610";"001";"002";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"11,28";"0";"0";"0";"0";"Diaria";"";"101000004091FL1000033019000008                       01";"";"09/01/2025";"";"";"";"";"  /  /    ";"";";1";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90n 609";"";"";"";"";"";"";"2";"";"4DB690BE-FCED-46AD-B13E-11B39154DEAA"
"";"09/01/2025";"008820";"001";"000015";"004";"01";"Cont.Hist";"";"";"";"";"0";"";"";"IMP. E EXP. LTDA";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"0003003851";"2";"THREE.SILVIA - 610.002";"CTBANFS";"2";"610";"002";"002";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"0";"0";"0";"0";"0";"";"";"101000004091FL1000033019000008                       01";"";"09/01/2025";"";"";"";"";"  /  /    ";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90n 609";"";"";"";"";"";"";"2";"";"02F4FBF4-419A-4A0E-9432-6B9324375D10"
"";"09/01/2025";"008820";"001";"000015";"005";"01";"Partida Dobrada";"4101010102";"2101040102";"";"";"52,08";"";"";"REF COFINS NF 000004091 - TARANTO COMERC";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"0003003851";"2";"THREE.SILVIA - 610.003";"CTBANFS";"2";"610";"001";"003";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"52,08";"0";"0";"0";"0";"Diaria";"";"101000004091FL1000033019000008                       01";"";"09/01/2025";"";"";"";"";"  /  /    ";"";";1";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90n 609";"";"";"";"";"";"";"2";"";"6EC3C84C-7381-4D68-809E-267C4AD72AAB"
"";"09/01/2025";"008820";"001";"000015";"006";"01";"Cont.Hist";"";"";"";"";"0";"";"";"IAL IMP. E EXP. LTDA";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"0003003851";"2";"THREE.SILVIA - 610.003";"CTBANFS";"2";"610";"002";"003";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"0";"0";"0";"0";"0";"";"";"101000004091FL1000033019000008                       01";"";"09/01/2025";"";"";"";"";"  /  /    ";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90n 609";"";"";"";"";"";"";"2";"";"98E86243-8652-4DA4-8F53-3C8D567274FF"
"";"09/01/2025";"008820";"001";"000016";"001";"01";"Partida Dobrada";"1102010101";"3101010101";"";"";"960";"";"";"REF. VENDA NF 000004092 - TID IMPORTACAO";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"0003003852";"2";"THREE.SILVIA - 610.001";"CTBANFS";"2";"610";"001";"001";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"960";"0";"0";"0";"0";"Diaria";"";"101000004092FL1000170019000008                       01";"";"09/01/2025";"";"";"";"";"  /  /    ";"";";1";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90n 609";"";"";"";"";"";"";"2";"";"F8628AF3-3EBC-479E-BCC2-F45BDA161DFE"
"";"09/01/2025";"008820";"001";"000016";"002";"01";"Cont.Hist";"";"";"";"";"0";"";"";"E DISTRIBUICAO LTDA";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"0003003852";"2";"THREE.SILVIA - 610.001";"CTBANFS";"2";"610";"002";"001";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"0";"0";"0";"0";"0";"";"";"101000004092FL1000170019000008                       01";"";"09/01/2025";"";"";"";"";"  /  /    ";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90n 609";"";"";"";"";"";"";"2";"";"B70C62BE-C5DA-42C8-B570-466C2CB81336"
"";"09/01/2025";"008820";"001";"000016";"003";"01";"Partida Dobrada";"4101010101";"2101040101";"";"";"6,24";"";"";"REF PIS NF 000004092 - TID IMPORTACAO E";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"0003003852";"2";"THREE.SILVIA - 610.002";"CTBANFS";"2";"610";"001";"002";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"6,24";"0";"0";"0";"0";"Diaria";"";"101000004092FL1000170019000008                       01";"";"09/01/2025";"";"";"";"";"  /  /    ";"";";1";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90n 609";"";"";"";"";"";"";"2";"";"594745E8-2ADB-4F62-941A-0B33401A64D5"
